sentiment,id,date,query,user,tweet
Negative,1470200501,Tue Apr 07 08:38:53 PDT 2009,NO_QUERY,angelinadarling,@rbccsttr  Not soon enough.
Positive,1751608562,Sat May 09 19:51:03 PDT 2009,NO_QUERY,brend0,@snookca looking forward to the reading this post as I like your 'no bullshit' writing and often learn a few things 
Positive,2057887498,Sat Jun 06 13:51:14 PDT 2009,NO_QUERY,Kdudders,@mundah Ooooo! I think I'm going to check out an AT&amp;T store this week!  Thanks!!!! 
Negative,1974904542,Sat May 30 14:03:01 PDT 2009,NO_QUERY,HelloBrookelyn,its so nice outside &amp; where am i... at the damn laundromat... bout to miss the wedding 
Positive,1981390862,Sun May 31 09:03:12 PDT 2009,NO_QUERY,xJuicygee,WITH MICHELLLLEEE 
Negative,1980935000,Sun May 31 08:01:58 PDT 2009,NO_QUERY,SteeveyyT,Up waaayy too early  what the hell?
Negative,2256871405,Sat Jun 20 13:26:04 PDT 2009,NO_QUERY,mpalmer13,"@LuxMentis Much sympathy...having been sick for two weeks, I know it sucks  Hope you feel better soon."
Positive,1981205335,Sun May 31 08:39:15 PDT 2009,NO_QUERY,kimisasupergirl,"@miriamsays oh now i understand. thanks!  wait, i thought PerezHilton hated her? why did she defend him? ?"
Negative,2175014386,Sun Jun 14 23:52:22 PDT 2009,NO_QUERY,mjh81,"@wylthenemesis  we'll keep you company while he is away, when does he get back? Thx for the loan btw"
Negative,1979733687,Sun May 31 04:17:11 PDT 2009,NO_QUERY,drealoveslife,@ellice_x aww noo! this stupid hayfever shouldn't prevend you from enjoying lovely weather!  xx
Negative,2192836167,Tue Jun 16 07:37:14 PDT 2009,NO_QUERY,ShaSha_D,Seems it is a bug rather than indigestion.. Curled ur in bed feeling rubbish! 
Negative,1984414858,Sun May 31 15:03:47 PDT 2009,NO_QUERY,JessMcFlyxxx,@MrsMcFlyGrimmy yeah i will be just really gutted at the mo  xxx
Positive,1882698988,Fri May 22 07:20:01 PDT 2009,NO_QUERY,TeneciaNicole,@chuck Thanks for the love  #FF
Positive,2010906506,Tue Jun 02 18:09:47 PDT 2009,NO_QUERY,Ms1024,@babygirlparis it was good i cant wait for tonight but i dont even know why you r doing this show i should be your BFF  l follow me paris
Negative,1974553587,Sat May 30 13:22:06 PDT 2009,NO_QUERY,shonjay,@Abimbola80 Awwww. I feel u ma. I knw he wlda had plenty 2 say abt evrythg. 
Negative,2055031256,Sat Jun 06 08:33:57 PDT 2009,NO_QUERY,Bahj22,@Amicks27 i missed eating chocolates... 
Positive,1989401845,Mon Jun 01 01:24:24 PDT 2009,NO_QUERY,Tuburculosis,Loving my hot damn photo  actually not scum bag!
Negative,2260069011,Sat Jun 20 18:37:08 PDT 2009,NO_QUERY,tweetydarling,"@CoffeebreakDMV: Well, you save money of dish detergent if you order out, right? Oops! Bad influence! "
Positive,1980423302,Sun May 31 06:42:03 PDT 2009,NO_QUERY,sambhav6,"@donotrefreeze So, what are you looking forward to now for entertainment other than makeup ? lol "
Positive,2001355787,Tue Jun 02 00:36:59 PDT 2009,NO_QUERY,WahMy,just joined the bandwagon! 
Positive,1558023852,Sun Apr 19 06:59:11 PDT 2009,NO_QUERY,micherkrary,@PaulaAbdul Hope you get well soon. Take care. 
Positive,1470239175,Tue Apr 07 08:45:48 PDT 2009,NO_QUERY,SharonJeannette,good morning.    its such  a nice day today.  taking mango to the park
Negative,2059515017,Sat Jun 06 17:05:18 PDT 2009,NO_QUERY,dossy,"@TheDiva - that's what I thought   so, you gonna come to the next #njtweetup?  http://twtvite.com/juf4aw"
Negative,1677540342,Sat May 02 02:37:48 PDT 2009,NO_QUERY,patriciax3,Tell me this isn't happening. Please. Oh my God.. 
Positive,1833567106,Sun May 17 23:42:23 PDT 2009,NO_QUERY,Heatherrrette,@throughrubyeyes i loved that we inspired eachother too! 
Positive,2004491145,Tue Jun 02 08:17:01 PDT 2009,NO_QUERY,ohangie,@mysummerbeard c'mon now! happy thoughts .. happy thoughts. 
Negative,2327458340,Thu Jun 25 08:22:22 PDT 2009,NO_QUERY,CockyStrut81,@Wgray07 who is ignoring u? 
Negative,2227212368,Thu Jun 18 12:55:00 PDT 2009,NO_QUERY,mikevgelder,wishes the SA cricket team would address the culture of losing and choking that seems to prevail in the team ... 
Negative,1553453045,Sat Apr 18 14:18:27 PDT 2009,NO_QUERY,cierra30,Listening to Hellogoodbye and I am extremely distraught at the fact that I have forgotten all the lyrics to songs I would sing along to. 
Negative,1975425222,Sat May 30 15:07:47 PDT 2009,NO_QUERY,jenitals,I am being being punished for being gluttonous. Or alazanes is just fcking dirty. Poor me and b 
Negative,1957145627,Thu May 28 23:38:46 PDT 2009,NO_QUERY,joanneliyeng,"@syafique ooh maggi goreng. yums. i cant eat, sore throat cmin "
Positive,1835884548,Mon May 18 06:57:02 PDT 2009,NO_QUERY,TahishaD1,Morning Tweeters...busy morning ttyl 
Positive,2066462537,Sun Jun 07 10:34:01 PDT 2009,NO_QUERY,jordandroid,@Sakurina - your desk looks like the desk of an extremely hard worker. 
Positive,1989073422,Mon Jun 01 00:15:30 PDT 2009,NO_QUERY,drk_angl,oOoOo... supernatural is  on 2night 
Positive,1968318621,Fri May 29 21:11:35 PDT 2009,NO_QUERY,risscazem,Lol shai: &quot;now jump up let's get crazy&quot;... happy 21st darling!! 
Negative,2188301381,Mon Jun 15 21:39:02 PDT 2009,NO_QUERY,ThreesAParty,We're all split up 
Negative,1956977084,Thu May 28 23:10:46 PDT 2009,NO_QUERY,ktierson,mmm much better day... so far! it's still quite early. last day of #uds 
Positive,2183202013,Mon Jun 15 14:11:00 PDT 2009,NO_QUERY,Amailie,Changed her background to Tablo!!  @blobyblo: You should stalk him now! While he isn't looking! lol
Positive,2175233932,Mon Jun 15 00:26:05 PDT 2009,NO_QUERY,kelren5,"1.my arms are cold, 2.my shoulders are now sunburned and 3.its about 2:30 am, aka my bedtime, so goodnight twitter people! "
Negative,1759769235,Sun May 10 19:56:14 PDT 2009,NO_QUERY,heytheremily,i miss my daddy  but he should be home by wednesday!
Positive,2188648311,Mon Jun 15 22:17:22 PDT 2009,NO_QUERY,monkeyberry,@BeautyLass ha3 this is funny 
Positive,1966236951,Fri May 29 17:23:11 PDT 2009,NO_QUERY,Lali_pinky,Came back from the pool.man I got tan!! Haha. 
Positive,2190293538,Tue Jun 16 02:18:53 PDT 2009,NO_QUERY,2megan4,IOW fest was incredible...cant wait for next year already 
Positive,1548729357,Fri Apr 17 21:47:42 PDT 2009,NO_QUERY,pear_,ask me ask me ask me  wishing i was there
Positive,1833869643,Mon May 18 00:45:09 PDT 2009,NO_QUERY,amyhatch2001,"Loves &quot;Blood Freak&quot;, if you have not this classic cheesy B horror movie, you need to see it! "
Positive,1979899134,Sun May 31 04:57:06 PDT 2009,NO_QUERY,jdrydenUK,@tinygrab Awesome  Keep me posted!
Negative,1834025290,Mon May 18 01:20:23 PDT 2009,NO_QUERY,MrsBamBam,(Sigh) so sick of being SICK  [omg]
Negative,2236579354,Fri Jun 19 04:03:19 PDT 2009,NO_QUERY,meow9772,im worried about the future of me and this city &amp; country &amp; world...its Friday.I must be mad or i out too much kajal 
Positive,2054798452,Sat Jun 06 08:06:17 PDT 2009,NO_QUERY,ChrisandCal,Love the @scroobiuspipyo missing his pre match poems on Setanta... its weird the things you take for granted  â« http://blip.fm/~7qpy0
Negative,2207734942,Wed Jun 17 08:18:56 PDT 2009,NO_QUERY,kellii_babii,fell off a swing yesterday 
Positive,1956511986,Thu May 28 22:02:20 PDT 2009,NO_QUERY,jbridges2006,"@smallfry1984: I can't get sad lyrics out of my head lately, either!  Go listen to some happy Beatles, maybe?  &quot;Good day, sunshine.&quot; "
Negative,2014979005,Wed Jun 03 03:19:02 PDT 2009,NO_QUERY,d0_odle,Back at stupid work  can't wait for my days off and go to the shark infested beach
Positive,2180820010,Mon Jun 15 10:59:25 PDT 2009,NO_QUERY,johannacherry,"Sun, hail, flooding, flipping ppl off, sun again. My 20min walk home. Needed that bit of randomness   http://twitpic.com/7h8qj"
Negative,1559908258,Sun Apr 19 12:21:20 PDT 2009,NO_QUERY,scumm_boy,@beverlynoelle it really is 
Positive,2057903589,Sat Jun 06 13:53:08 PDT 2009,NO_QUERY,giloi2009,"@Rosiecosy yeah I was  it was really good, but not as good as the trafalgar square one."
Positive,1677748642,Sat May 02 03:46:20 PDT 2009,NO_QUERY,aaalison,"@GuyRipley Guy Ripley, you are my guy Friday. lol "
Negative,1826983667,Sun May 17 09:44:28 PDT 2009,NO_QUERY,chaitanyak,"mobile was not &quot;roaming&quot; over the weekend, so didn't post anything until now "
Positive,2186882509,Mon Jun 15 19:28:27 PDT 2009,NO_QUERY,carolinevldz,making a video with my lil broo... thats will be funny! 
Positive,2066791240,Sun Jun 07 11:10:40 PDT 2009,NO_QUERY,MyAppleStuff,@MadgeC @Boogaloo1 i think you have just told her 
Negative,1835972095,Mon May 18 07:07:18 PDT 2009,NO_QUERY,staNreal,Don't wanna be here 
Positive,1972035011,Sat May 30 08:25:28 PDT 2009,NO_QUERY,xshinx,i heared the new album of 30 Seconds to Mars is post mod prog rock neo nu wave. lol sounds great~. but when is it coming?? 
Positive,2174392997,Sun Jun 14 22:27:35 PDT 2009,NO_QUERY,MizzLayal,HIIIIIIIII  MY NAME IS LAYAL AND I FKN HATE WINTER BYE 
Negative,1678088668,Sat May 02 05:26:50 PDT 2009,NO_QUERY,dasgenie,second complete freeze of my macbook pro by plugging in the mini DisplayPort 
Negative,2230702250,Thu Jun 18 17:29:07 PDT 2009,NO_QUERY,Lucilu,Going on a Dimitri's run before they close this Sunday. 
Negative,2288524909,Mon Jun 22 19:16:27 PDT 2009,NO_QUERY,Angela_Chan,@kindrawoo haha Youd think they would have Yogurtland or some type of frozen yogurt place b/c HK is full of Asians but theres not even 1 
Positive,1753694596,Sun May 10 02:57:19 PDT 2009,NO_QUERY,schrader,"Mother's Day breakfast is over, getting back to work now. Back on Rails "
Negative,2069017496,Sun Jun 07 15:06:49 PDT 2009,NO_QUERY,pistolxpractice,My parents are going away next week 
Positive,1979871682,Sun May 31 04:50:35 PDT 2009,NO_QUERY,macrystal,@oLOGIKTALo @Rakundo I promise I won't attack you again. 
Negative,2072062612,Sun Jun 07 20:20:13 PDT 2009,NO_QUERY,stacyduhh,Street Dreams premiere tomorrow i have/need to be there! ill see what i can do i guess but i dont think i can do much 
Negative,2255580957,Sat Jun 20 11:28:42 PDT 2009,NO_QUERY,krbarrios,got my old phone honked up... boo! now its running out of battery 
Negative,2192171533,Tue Jun 16 06:37:29 PDT 2009,NO_QUERY,rthastar,@choosespun  @windyhill  @amytropolis  @ecoshare  @ecoshare  @candita  @EcoChickie  @verdessence sorry I missed #EcoMonday 
Negative,1962729919,Fri May 29 11:33:05 PDT 2009,NO_QUERY,kukigrewal,@stevehills dad's been having fever since last nite and needs 2 bottles of blood trasfusion..loaded 1 today..1 to go tomorrow. 
Positive,1680240424,Sat May 02 11:13:31 PDT 2009,NO_QUERY,eekawithak,@eriiclopez just write the lyrics to single ladies and everyone will love you 
Positive,1984277555,Sun May 31 14:47:27 PDT 2009,NO_QUERY,BubbiDavis,Twitter is so addicting. 
Negative,2200874206,Tue Jun 16 19:29:39 PDT 2009,NO_QUERY,Cynn5435,@tiamowry...can u c this  Im not getting any feedback?
Negative,2065724173,Sun Jun 07 09:10:01 PDT 2009,NO_QUERY,tombo23,God I have no life 
Positive,1881128665,Fri May 22 03:41:48 PDT 2009,NO_QUERY,lreganb,@andrealm1221 The movie was awesome! Thanks!!  Hopefully it won't rain on Saturday. That will not be fun!
Positive,2002173197,Tue Jun 02 03:23:19 PDT 2009,NO_QUERY,Ellen_Stafford,@SomersetBob It's true Bob....I will be screwed if I lose anymore 
Positive,1977512690,Sat May 30 21:07:22 PDT 2009,NO_QUERY,ArunBasilLal,"@ravikanth Sounds like a geek  hmm, anyways catcha later. Going to catch some food "
Positive,2187321097,Mon Jun 15 20:06:40 PDT 2009,NO_QUERY,LuNATiC_XD,JuST FiNiSHED WATCHiN THE 0uTSiDERS 
Negative,1834821912,Mon May 18 04:18:48 PDT 2009,NO_QUERY,SandisTs,Good morning Tweets! It's still raining - rained all yesterday and looks like it will do the same today - makes me tired 
Positive,2053343436,Sat Jun 06 04:12:31 PDT 2009,NO_QUERY,Britt_W,@Mangowe I'm still your mate! 
Negative,2236064495,Fri Jun 19 02:45:58 PDT 2009,NO_QUERY,darmawansyah,my head hurts really bad 
Negative,2244747162,Fri Jun 19 15:09:41 PDT 2009,NO_QUERY,GooberSnattch,fathers day always brings me down. 
Positive,1974832190,Sat May 30 13:55:16 PDT 2009,NO_QUERY,BryanKong,@markohatma Hey man!!! I'll IM you when I see you online Mr. Busy man!! hahaha We have to catch up. 
Negative,1824352439,Sun May 17 01:01:07 PDT 2009,NO_QUERY,thepetshopboy,@mistressmia GARRY's REAL ESTATE followed you ? do you realize HOW LONG i've been waiting for him to follow me ? i'm totally crushed now 
Negative,1968590746,Fri May 29 21:45:56 PDT 2009,NO_QUERY,takethelowroad,boo you 
Positive,1971243833,Sat May 30 06:36:38 PDT 2009,NO_QUERY,maadong,@mutyabuena hey! i'm a big fan of you in South Korea 
Negative,2063699093,Sun Jun 07 03:43:38 PDT 2009,NO_QUERY,abbey_dawn_08,@@StewartKris Kristen! Please follow me.  I really really want to communicate with you! PLS PLS PLS. IM BEGGING!!!! I LOVE YOU!
Negative,2072479800,Sun Jun 07 21:06:22 PDT 2009,NO_QUERY,eggsaladx,spent the last few hours looking at polaroid cameras and film. haha. &quot;graduation&quot; tomorrow. 
Negative,1557711101,Sun Apr 19 05:38:03 PDT 2009,NO_QUERY,alexaudacity,i still can't believe you left my life before i got kiss your lips 
Positive,1981820542,Sun May 31 09:57:38 PDT 2009,NO_QUERY,insearchofnkotb,"@gabboucla camden  I'm so excited  not only is it a fun nkotb thing, but it really is something that we support anyway "
Positive,1759968170,Sun May 10 20:21:35 PDT 2009,NO_QUERY,umm_abstract,I know everything remember 
Positive,2062796513,Sun Jun 07 00:19:46 PDT 2009,NO_QUERY,coldv,I love my friends so much. It is currently my dream to be able to live with them. 
Positive,1984413287,Sun May 31 15:03:35 PDT 2009,NO_QUERY,mursya,writing an article about social care system in Kazakhstan  thinking about summer...
Negative,2250749066,Sat Jun 20 01:22:30 PDT 2009,NO_QUERY,RemiG14,@PrincessIlly sry I had to go  did y'all have fun?!
Positive,1550910538,Sat Apr 18 07:36:37 PDT 2009,NO_QUERY,Beckles99,Trying to figure this thing out... Andreas idea bc im nosey. 
Positive,1981130256,Sun May 31 08:29:12 PDT 2009,NO_QUERY,kdsimms,@lucktotheduck Chilling cleaning up the house elevated 
Positive,2069714251,Sun Jun 07 16:23:29 PDT 2009,NO_QUERY,femercante,"@tommcfly breath, angel "
Positive,2014410448,Wed Jun 03 01:26:18 PDT 2009,NO_QUERY,dever,@krumel @boiciuc &quot;Dragonfly evolved&quot; ... daca noul Dragonfly e cat de cat aproape de Firebug va fi noul meu &quot;default&quot; browser 
Positive,1551806397,Sat Apr 18 10:01:18 PDT 2009,NO_QUERY,dkmom,"@thedomesticdiva We tidied up the house, now grocery shopping, then fun in the sun - gardening "
Negative,1962881046,Fri May 29 11:51:10 PDT 2009,NO_QUERY,keidson,oooh gosh Google Wave is looking pretty sexy. Lunch time's over though  Back to Powerpoint (significantly less sexy)
Negative,1967516840,Fri May 29 19:43:34 PDT 2009,NO_QUERY,innovatory,NOOOO please no cut off at 7:45  please?
Negative,2004401378,Tue Jun 02 08:08:41 PDT 2009,NO_QUERY,mc_lovinit,Doesnt think i did so well on my math test  but got a good mark on anthro interview 
Positive,1825083686,Sun May 17 04:16:17 PDT 2009,NO_QUERY,mr_gadget,@smartpen @livescribe Thanks for the message. P.S. Livescribe Pulse Smartpen has made my meetings so much more fun! 
Positive,1693349717,Sun May 03 22:16:50 PDT 2009,NO_QUERY,jeffbasilio,nice daw yung picture ko hehehe 
Negative,2257962296,Sat Jun 20 15:10:19 PDT 2009,NO_QUERY,xxsteebiexx,@ColdHearted19 yeah it was okk i had to keave early to 
Positive,2175395287,Mon Jun 15 00:52:09 PDT 2009,NO_QUERY,kassface,@kdbebop haha thats cute. I'm following you Nadence  haha english was fun this afternoon.
Positive,1981437413,Sun May 31 09:09:09 PDT 2009,NO_QUERY,pcookie,I've arrived at a baby shower. It'll be the biggest party ever. Attorneys are throwing it. 
Negative,1993653763,Mon Jun 01 10:43:20 PDT 2009,NO_QUERY,Beyy,"I just realised if I decide to go to school, I'm going to have to be up in one hour "
Positive,2178144390,Mon Jun 15 07:15:37 PDT 2009,NO_QUERY,xnajja,Asi po tÅech letech sedÃ­m zmoÅ¾enÃ¡ u notebooku a poÅ¾Ã­tÃ¡m gumovÃ© medvÃ­dky. Haribo rulezz. 
Negative,2328274115,Thu Jun 25 09:22:52 PDT 2009,NO_QUERY,jeremydeyoung,so I finally gave into Twitter and created a new private account to follow specific individuals  sadly TweetDeck isn't updating my groups
Negative,1973637270,Sat May 30 11:32:24 PDT 2009,NO_QUERY,_Elenaa,Damn she didnt cry 
Negative,2217847056,Wed Jun 17 21:28:39 PDT 2009,NO_QUERY,beckag,becka has a tooth-ache 
Positive,2032157388,Thu Jun 04 10:51:18 PDT 2009,NO_QUERY,shelly_76,"If for an unknown reason u need to get a message to me, dm me. "
Positive,2048410055,Fri Jun 05 15:09:16 PDT 2009,NO_QUERY,Dreamer1010,woo demi's a trending topic :p that must feel cool! lol i think her and trace would make (or already do?) make the cutest couple 
Positive,2193426997,Tue Jun 16 08:26:38 PDT 2009,NO_QUERY,daichiatl,@peanut819 oh okay i see. i know you need enough money. yeah i got some pics. that pics are really nice. thanks a lot *Mai  im so glad.
Negative,1974005414,Sat May 30 12:15:14 PDT 2009,NO_QUERY,scene_queen_luv,@_scene_queen_ awww 
Positive,2187392723,Mon Jun 15 20:12:56 PDT 2009,NO_QUERY,circulating,@shiftMK omg what a great name for new baby @dooce 
Negative,2201509409,Tue Jun 16 20:22:29 PDT 2009,NO_QUERY,crod2311,@JL_Perez damn I wanted to be leanin as well 
Negative,2328129158,Thu Jun 25 09:12:15 PDT 2009,NO_QUERY,Miss_Crysti,"@BrodyDalle Had a great time last nite, till I fainted TWICE and had to leave mid-show  I'm so upset! You were GREAT!!"
Positive,1988760266,Sun May 31 23:17:40 PDT 2009,NO_QUERY,semiprosaic,"@hannastasia sweet, I will have to come watch it sometime! Along with the 4 hrs of BSG we have left "
Positive,2055306019,Sat Jun 06 09:04:35 PDT 2009,NO_QUERY,KATiELYNxBRAP,"Ah, haha. Bryan woke me up this morning. And took my blanket. He rolled in it. He looked like a blunt. Dang Jew! "
Positive,1965506451,Fri May 29 16:02:28 PDT 2009,NO_QUERY,BabyKitten98,I want a dairy queen gift card 
Positive,1831350828,Sun May 17 18:42:05 PDT 2009,NO_QUERY,DivinoAG,"@thscrv Lindo nome o dela, Tia Thais "
Negative,2005152970,Tue Jun 02 09:17:06 PDT 2009,NO_QUERY,flibberdajibbit,"*Sigh* my fave restaurant still has issues.  At least the insect/rodent problem is rectified.  Alas, no dimsum for me today "
